% Model:              IceShelf2D_forward.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jun 13 2024, 08:58
% Dimension:          2
% Nodes:              21665
% Expressions:        4
% Description:        Dependent variable u, Dependent variable v, Dependent variable H, given viscosity
% Length unit:        m
% x                       y                        u (1)                    v (1)                    H (1)                    nu (Pa*s)
77799.17002657049         174.76812499999997       3.135797564969638E-5     -9.112371159719064E-8    177.58732013587863       2.4776720473547957E13
77261.07952670535         235.98334374999996       3.132539442544111E-5     -1.0041744709818507E-7   177.4355631998439        2.4725561938539082E13
76725.80312948392         306.38084531249996       3.132129284757817E-5     -1.0969363423133867E-7   177.57891032003639       2.4677211828083176E13
76192.75806854211         387.33797210937496       3.13491741345439E-5      -1.1945571833689157E-7   177.9429342577314        2.4632551623338312E13
75661.4576480603          480.43866792578115       3.141308838616335E-5     -1.3006675473496663E-7   178.48057098220306       2.4592793576854453E13
75131.48170344792         587.5044681146483        3.151767688970886E-5     -1.4181634038858395E-7   179.16143816607527       2.4559582419090586E13
28266.66666682899         43613.29533033233        2.861099730861856E-5     1.148719840690869E-6     286.79789927818393       2.5595328185441555E13
28800.000000059717        43083.08321623645        2.9761920412458416E-5    1.1712885334055993E-6    286.9397368384642        2.6639804277488758E13
29333.333333354916        42552.103174833275       3.084310474677358E-5     1.1850251222205794E-6    287.1948509897671        2.774779328045922E13
29866.666666674333        42020.6968984307         3.185725370090447E-5     1.190530887317375E-6     287.56022849286126       2.8914696773870508E13
30400.00000000268         41489.056036187205       3.280764573374459E-5     1.1884506058162679E-6    288.0165796078593        3.0135796607547844E13
30933.333333334253        40957.28728368026        3.3697852441525644E-5    1.1794472204661094E-6    288.53420704159697       3.140621471923246E13
31466.66666666698         40425.44951450186        3.453156033397014E-5     1.1641853254678727E-6    289.08315532638073       3.2720893251015594E13
32000.000000000113        39893.57489331295        3.5312455598483436E-5    1.1433203033314266E-6    289.6424991838871        3.4074589507783117E13
32533.333333333372        39361.68080705964        3.6044148150416735E-5    1.1174906520917032E-6    290.20457842339295       3.546188147812965E13
33066.66666666667         38829.77655127778        3.6730120984029316E-5    1.0873117982438595E-6    290.77289299187925       3.6877180712966766E13
33600.00000000001         38297.86704006806        3.7373696581614306E-5    1.053370596520462E-6     291.35556244300545       3.831475025038354E13
34133.33333333334         37765.95484211861        3.797801551218444E-5     1.0162205010343451E-6    291.9580177303157        3.9768725969184914E13
74602.4634265471          710.6301383318455        3.166820583910786E-5     -1.5495172950324302E-7   179.96615418314138       2.453513210312265E13
74074.08412068503         852.2246590816222        3.18705891715235E-5      -1.696914784180257E-7    180.8831979584064        2.4522406963557867E13
73546.07123153622         1015.0583579438653       3.2131391985511346E-5    -1.8622893061456706E-7   181.9071364145662        2.4525359991510363E13
73018.19717831073         1202.3171116354454       3.24578013322034E-5      -2.0472876665477926E-7   183.0372106837089        2.454924475601715E13
34666.66666666668         37234.04128514481        3.854602420672057E-5     9.763778207055267E-7     292.5782412868913        4.123314026317437E13
35200.000000000015        36702.12704786371        3.90804697984726E-5      9.343194728444658E-7     293.20595913616097       4.270194728486031E13
72490.27777710195         1417.6646783807619       3.285754579153274E-5     -2.2531862438675664E-7   184.2749911913128        2.4601021918582473E13
71962.16978394116         1665.3143801378762       3.333873900782537E-5     -2.480767980688311E-7    185.6251790676357        2.4689886200397082E13
71442.04795007725         1863.6768219913242       3.36745995432531E-5      -2.621950479329189E-7    186.89576524986458       2.476668326711636E13
70914.3927941347          2024.8469623606977       3.389776500242356E-5     -2.70610371934156E-7     188.10081807091433       2.4828061247411223E13
70392.33108372898         2233.198411351573        3.424487270516727E-5     -2.8406768252644854E-7   189.43661851901823       2.493803567973715E13
35733.33333333334         36170.212473478634       3.958390030868939E-5     8.904823391798907E-7     293.8250702341147        4.416904924626789E13
36266.66666666668         35638.297733700994       4.0058668682691726E-5    8.452639603254506E-7     294.41743704296834       4.5628323418615234E13
69862.92289335359         2511.1153344199074       3.476272809028558E-5     -3.034813537949366E-7    190.9689341700146        2.5126317165934766E13
69331.5982138234          2881.1184759761663       3.54979016418692E-5      -3.2938816205449933E-7   192.74296405977802       2.543736584401241E13
36800.000000000015        35106.38291355608        4.050693942783546E-5     7.990241134118007E-7     294.96623575608885       4.707364956849611E13
37333.33333333335         34574.46805472348        4.0930696893275356E-5    7.520868483049491E-7     295.4578713417889        4.849893762600867E13
68799.22009397956         3326.775475643594        3.638725634543704E-5     -3.581966547202918E-7    194.72417547605065       2.5885763830523797E13
68266.32299092089         3794.2091240801415       3.7281557132022534E-5    -3.842861394167533E-7    196.78852120913015       2.642965805607992E13
37866.666666666686        34042.55317743569        4.133175450062568E-5     7.047426966340578E-7     295.8823669296277        4.989815541417988E13
38400.000000000015        33510.63829142153        4.171176444622031E-5     6.572509117039645E-7     296.2327477591254        5.126535628854976E13
38933.33333333335         32978.72340131627        4.20722275444105E-5      6.09841701469768E-7      296.5040869532327        5.259470654700309E13
39466.666666666686        32446.808509308834       4.241450297183992E-5     5.627184534478756E-7     296.6926499453898        5.388051247661564E13
40000.00000000002         31914.89361642405        4.2739817726050676E-5    5.160599317233684E-7     296.7952833205804        5.511724690866906E13
40533.33333333336         31382.978723137738       4.304927565698996E-5     4.700224075742004E-7     296.8090599511999        5.6299575156373195E13
67733.18423626943         4295.02977938558         3.81987520328794E-5      -4.0817603343407067E-7   198.96757842201046       2.7094370663857207E13
67199.93625654397         4809.413828691858        3.908542497856906E-5     -4.283543787890965E-7    201.2169235268665        2.7858949566782535E13
66666.63981718461         5331.472515347978        3.992559813759685E-5     -4.446797772735021E-7    203.52073354012063       2.871491657368919E13
66133.32219792821         5857.8663333549575       4.07115561379415E-5      -4.5731901570252753E-7   205.86885387323915       2.9654595538382555E13
65599.99545543073         6386.704670902574        4.1440327426653264E-5    -4.6658449662165494E-7   208.2595972626461        3.06708884001663E13
65066.664842315564        6916.916784140455        4.211165337074259E-5     -4.7284676077267267E-7   210.6962918862579        3.1757054560088367E13
41066.666666666686        30851.06382966902        4.3343865974809413E-5    4.247416930205945E-7     296.7311549563254        5.7422380212946484E13
64533.33261315223         7447.896825282957        4.272681881435099E-5     -4.7648545986947243E-7   213.17773563778894       3.290653784141044E13
63999.999720455715        7979.303101605306        4.328796892803354E-5     -4.778600937141608E-7    215.69321647008044       3.4112844466014867E13
63466.666559970094        8510.943963823778        4.379770502925724E-5     -4.772942211266505E-7    218.2302641025358        3.536946434886157E13
62933.333293283424        9042.712716322823        4.425884433965785E-5     -4.750708736033893E-7    220.7881353213702        3.666982611811069E13
41600.00000000003         30319.148936118054       4.3624471172794236E-5    3.8033505842020584E-7    296.55888106937203       5.8480787090937195E13
42133.33333333336         29787.23404253026        4.389187432857322E-5     3.369030162285832E-7     296.2897832498085        5.94701861872303E13
42666.6666666667          29255.31914892607        4.414676576598768E-5     2.9453095447344303E-7    295.9217211938283        6.0386255562172164E13
43200.00000000003         28723.404255314665       4.4389749076278455E-5    2.5329061235512816E-7    295.4529175673732        6.1224982025706195E13
43733.33333333336         28191.48936170007        4.462134650889615E-5     2.132413997655424E-7     294.8819750990286        6.198268092835745E13
44266.6666666667          27659.5744680841         4.4842003749174306E-5    1.7443156720027146E-7    294.2078708303352        6.265601456032494E13
44800.00000000004         27127.65957446752        4.505209410395392E-5     1.3689923478960135E-7    293.42993855692697       6.32420090678271E13
45333.33333333337         26595.744680850687       4.525192211805207E-5     1.0067329152873873E-7    292.54785120819594       6.373806980217166E13
45866.6666666667          26063.82978723374        4.544172664455958E-5     6.577417759089913E-8     291.5616094135592        6.414199502376373E13
46400.00000000004         25531.91489361676        4.5621683390799796E-5    3.2214563117236345E-8    290.4715355333604        6.445198789039785E13
62399.999985212424        9574.550485498716        4.467427549918917E-5     -4.714348462761383E-7    223.3809393330023        3.800727711634206E13
61866.66666129438         10106.425106686813       4.504686804111258E-5     -4.665957695259419E-7    226.02374225415738       3.937508120803973E13
